loan_amnt,term_months,interest_rate,annual_inc,dti,open_acc,pub_rec,revol_util,inq_last_6m,delinq_2yrs,emp_length_years,home_ownership,default
12832.0,36,6.36,60858.0,22.55,3,1,24.55,1,0,20,MORTGAGE,1
4575.0,36,13.94,50076.0,15.72,5,1,0.0,1,0,17,RENT,1
16945.0,36,18.93,71231.0,19.64,5,0,0.0,1,0,0,RENT,0
13100.0,36,14.74,66961.0,19.76,3,0,33.25,1,0,16,OWN,0
4504.0,60,6.68,36422.0,30.81,3,0,87.1,0,0,15,RENT,1
19198.0,60,6.87,57269.0,21.05,6,0,25.93,1,0,1,RENT,1
22175.0,60,8.99,88291.0,18.59,9,0,37.8,0,1,11,MORTGAGE,0
22451.0,60,12.63,100810.0,12.46,7,0,46.33,1,0,21,RENT,0
16795.0,36,12.9,70720.0,24.42,7,0,72.65,2,0,18,MORTGAGE,1
15230.0,36,6.91,71770.0,15.84,6,0,66.43,1,0,12,MORTGAGE,1
21641.0,60,8.51,59170.0,5.8,6,0,41.16,0,0,18,RENT,0
23412.0,36,8.75,54927.0,16.44,3,0,59.99,2,0,13,RENT,0
20668.0,60,11.28,42413.0,19.53,5,1,71.52,1,1,2,RENT,1
10292.0,36,19.94,23301.0,11.45,7,1,3.86,2,0,1,RENT,1
16007.0,36,8.27,48927.0,17.05,9,1,35.58,0,0,19,MORTGAGE,0
17198.0,36,8.09,97122.0,17.43,6,0,14.98,1,0,12,MORTGAGE,0
5952.0,36,7.47,57267.0,17.55,2,0,26.83,1,0,23,OWN,0
17347.0,36,14.54,59619.0,27.88,6,0,61.25,1,0,3,RENT,0
26365.0,36,11.83,59035.0,7.51,7,0,14.99,1,2,25,MORTGAGE,1
18200.0,36,8.42,107341.0,34.27,4,0,102.74,4,0,22,RENT,0
22367.0,36,10.55,42149.0,17.74,5,0,61.48,1,0,25,MORTGAGE,0
15915.0,36,8.83,78312.0,22.64,7,0,30.38,0,0,24,RENT,0
14634.0,36,13.18,67946.0,19.02,2,0,41.71,1,0,1,RENT,0
16906.0,36,22.74,72038.0,4.19,3,0,12.79,1,0,5,MORTGAGE,1
10921.0,60,14.2,77331.0,9.55,5,1,8.14,0,0,5,OWN,1
10181.0,36,11.63,71715.0,13.81,5,0,35.36,0,1,3,MORTGAGE,0
21332.0,36,9.34,93791.0,25.95,5,0,77.71,2,0,22,RENT,0
21862.0,36,6.63,69122.0,6.93,3,0,9.83,0,0,30,RENT,1
10044.0,36,14.93,122331.0,11.15,7,0,75.83,1,0,25,MORTGAGE,0
19840.0,36,14.72,71334.0,19.32,6,0,40.36,1,0,13,MORTGAGE,1
14565.0,36,10.14,18896.0,21.78,3,0,50.97,1,0,28,OWN,1
16699.0,36,16.85,89149.0,21.54,8,1,46.83,0,0,22,OTHER,1
17301.0,36,12.08,81763.0,10.13,2,0,64.36,0,0,21,RENT,0
19972.0,36,15.1,70976.0,5.22,6,0,72.44,1,0,7,OWN,0
15414.0,36,13.18,62213.0,22.31,4,0,39.64,1,1,24,MORTGAGE,1
22051.0,36,11.29,6561.0,29.46,2,0,57.75,0,1,5,RENT,1
16547.0,36,8.18,11595.0,15.24,6,0,77.52,2,0,17,RENT,1
18121.0,36,11.42,119426.0,8.84,3,0,65.35,1,0,9,MORTGAGE,0
10834.0,36,15.37,52435.0,14.56,5,0,34.67,1,0,21,MORTGAGE,0
25793.0,36,9.97,98969.0,21.15,5,0,40.12,2,0,23,OWN,0
17349.0,36,13.76,21909.0,16.13,7,0,20.34,0,0,18,RENT,1
18565.0,36,7.67,38594.0,29.26,7,0,90.44,1,0,16,MORTGAGE,1
6959.0,36,15.12,90359.0,25.4,4,1,52.66,0,0,0,MORTGAGE,0
10886.0,36,13.25,66925.0,19.47,1,0,9.91,0,0,25,MORTGAGE,1
21189.0,60,7.19,86130.0,2.37,4,0,24.0,0,0,21,OWN,0
16434.0,36,11.1,69591.0,12.46,8,0,41.16,1,0,0,MORTGAGE,0
5431.0,36,15.73,63770.0,13.62,3,1,78.55,2,0,16,RENT,1
20191.0,36,6.96,49599.0,12.03,1,0,40.22,0,0,17,MORTGAGE,1
12281.0,60,7.72,34180.0,19.53,1,0,60.1,0,0,0,MORTGAGE,1
22057.0,36,11.72,112081.0,19.69,7,0,27.13,1,0,13,OTHER,0
14561.0,36,20.53,117019.0,4.61,2,0,61.11,0,0,2,MORTGAGE,0
16024.0,60,9.31,38839.0,24.44,0,0,77.53,1,0,5,RENT,1
20895.0,36,13.98,36878.0,18.13,3,0,64.74,0,0,26,MORTGAGE,1
10513.0,36,13.04,59567.0,20.86,5,0,0.0,0,1,11,RENT,1
10036.0,36,9.64,80213.0,23.96,2,0,41.19,2,0,3,MORTGAGE,0
14018.0,36,12.64,64545.0,11.86,3,1,18.56,0,0,15,MORTGAGE,0
19136.0,36,10.21,84986.0,28.07,4,0,61.78,0,0,16,OTHER,1
8346.0,36,10.57,68523.0,16.87,3,0,46.76,1,0,11,OWN,0
6660.0,36,5.35,66561.0,30.1,4,0,87.79,2,1,3,RENT,1
19119.0,36,11.9,142392.0,10.85,4,0,36.69,0,0,28,RENT,0
11985.0,36,15.6,54244.0,29.51,6,0,46.82,1,0,2,OTHER,0
13039.0,60,12.23,119198.0,10.77,3,0,41.92,0,0,11,RENT,0
5716.0,36,16.36,113406.0,38.39,8,0,62.97,0,0,20,RENT,1
11605.0,36,14.32,85123.0,10.39,3,0,20.71,0,0,27,OWN,0
14962.0,36,11.76,12216.0,26.45,8,0,20.0,0,0,21,RENT,1
19652.0,36,9.49,70932.0,15.1,5,0,30.92,3,0,18,RENT,0
11144.0,36,10.05,54559.0,23.72,6,2,59.62,1,0,13,MORTGAGE,0
23287.0,36,6.12,70603.0,17.68,5,0,70.98,1,0,25,RENT,0
11577.0,36,10.93,38111.0,9.27,3,1,42.67,1,0,14,RENT,1
11585.0,60,12.58,92688.0,0.0,3,1,59.79,1,0,18,MORTGAGE,1
22687.0,60,18.86,99550.0,38.06,4,0,57.7,1,0,13,OTHER,0
16057.0,36,14.11,105101.0,18.58,5,0,43.56,1,0,24,RENT,0
12240.0,36,8.54,58535.0,0.0,6,0,42.97,0,0,1,RENT,1
14224.0,36,6.24,38217.0,20.42,8,0,64.06,0,0,6,OWN,1
21765.0,36,11.17,80550.0,23.52,3,0,92.89,0,0,26,RENT,0
22331.0,36,15.25,122682.0,12.28,5,0,69.7,1,0,2,OTHER,0
10916.0,60,11.12,72082.0,12.33,4,0,75.07,2,0,18,RENT,1
14788.0,60,14.17,83569.0,17.84,5,1,95.98,1,0,19,MORTGAGE,0
15451.0,36,11.28,62952.0,27.62,2,0,27.55,0,0,4,RENT,1
10069.0,60,14.87,54896.0,18.8,4,0,62.54,0,0,8,RENT,1
14722.0,60,5.61,89748.0,29.71,2,0,81.41,0,0,9,MORTGAGE,0
15027.0,36,18.42,66818.0,27.05,10,0,68.48,0,0,14,OTHER,1
20701.0,60,7.55,82106.0,16.17,7,1,30.02,1,0,16,RENT,1
21037.0,36,15.17,85225.0,5.44,8,1,25.08,3,0,7,OWN,1
13354.0,36,10.91,80426.0,16.19,2,0,85.83,1,0,9,RENT,0
13930.0,36,11.54,86736.0,22.21,8,2,55.39,0,0,19,RENT,1
18321.0,36,11.04,44410.0,18.48,5,1,52.64,0,0,27,OWN,0
12074.0,36,13.02,42579.0,23.08,6,0,45.49,2,0,22,MORTGAGE,1
17943.0,60,13.83,68721.0,24.91,3,0,82.75,2,0,28,RENT,1
14560.0,36,16.23,69443.0,22.25,5,0,69.35,1,0,15,RENT,0
10153.0,36,17.63,54330.0,15.8,6,1,40.35,1,0,1,OWN,1
10216.0,36,13.33,77230.0,22.16,9,0,67.79,2,0,11,RENT,0
22235.0,36,18.85,97247.0,35.88,9,0,49.45,1,0,30,MORTGAGE,0
14218.0,36,12.37,105625.0,6.08,9,0,66.8,0,1,18,OWN,0
23202.0,36,16.31,112368.0,21.9,9,0,78.91,1,0,8,MORTGAGE,0
12432.0,60,13.71,30556.0,32.66,9,1,75.91,2,0,26,OWN,1
16456.0,36,9.8,35110.0,8.6,5,0,1.86,2,0,11,RENT,0
26963.0,36,12.72,61311.0,26.01,3,0,57.84,0,0,9,RENT,1
9713.0,36,14.01,72409.0,27.08,2,0,81.95,0,0,0,RENT,1
5511.0,36,11.87,62847.0,6.19,4,0,27.03,0,0,4,RENT,0
21433.0,60,13.65,53421.0,23.7,4,0,94.73,2,0,13,MORTGAGE,1
10866.0,36,15.46,60867.0,15.83,5,0,60.52,0,0,17,OWN,1
14896.0,36,11.91,84499.0,17.52,9,0,68.96,0,1,5,RENT,0
12070.0,36,5.0,30111.0,15.4,5,0,68.94,1,0,13,RENT,1
16341.0,60,18.71,140301.0,28.5,4,1,11.39,1,0,12,RENT,0
10247.0,36,10.81,70630.0,17.1,4,0,69.89,2,0,16,RENT,1
14100.0,36,8.71,101525.0,14.29,1,0,57.33,4,0,27,RENT,0
17249.0,36,7.5,52600.0,14.43,6,1,33.8,3,0,14,OWN,1
9958.0,36,10.65,87230.0,15.27,3,0,85.59,0,0,22,OWN,1
11500.0,36,9.75,73003.0,9.36,7,0,0.0,0,1,18,RENT,1
13263.0,36,9.05,95704.0,14.22,5,0,29.69,1,0,25,OWN,1
7856.0,36,9.27,64041.0,18.94,6,0,81.34,3,0,29,MORTGAGE,0
12887.0,60,14.12,116547.0,21.24,6,1,70.23,0,1,24,RENT,0
15594.0,36,20.12,25238.0,27.63,4,0,31.56,2,0,6,MORTGAGE,1
13002.0,60,15.28,98481.0,19.93,6,1,27.2,1,0,7,MORTGAGE,0
13643.0,36,16.49,73562.0,14.2,2,0,40.95,0,0,7,RENT,0
14900.0,36,10.49,39450.0,9.91,9,0,54.79,0,0,23,RENT,1
11721.0,36,12.42,128562.0,20.36,5,1,36.41,2,0,30,MORTGAGE,0
18455.0,36,13.71,125461.0,17.06,3,1,45.35,1,0,1,RENT,0
22180.0,36,9.36,7784.0,17.33,6,0,49.82,0,0,30,OWN,1
12678.0,36,10.3,75304.0,20.1,4,0,39.44,1,0,19,MORTGAGE,1
17426.0,36,15.42,91170.0,22.16,8,0,36.81,0,0,14,MORTGAGE,0
13802.0,36,16.36,83251.0,20.16,4,1,18.76,1,0,23,MORTGAGE,1
16827.0,36,12.27,115466.0,16.64,7,0,47.52,4,0,14,MORTGAGE,0
22829.0,60,7.22,109229.0,11.59,2,0,47.02,0,0,11,OWN,0
17543.0,36,10.82,77956.0,13.1,4,0,24.76,2,0,17,MORTGAGE,0
6133.0,36,6.23,138313.0,24.79,6,0,55.23,2,0,14,RENT,0
17270.0,36,12.3,98105.0,14.61,8,0,77.61,2,2,17,MORTGAGE,1
21164.0,60,13.02,59458.0,7.23,3,0,49.76,0,0,25,RENT,1
13892.0,36,10.92,53430.0,27.28,9,0,58.91,0,0,22,OWN,0
19978.0,36,12.97,107300.0,10.46,7,0,72.85,1,0,24,RENT,0
11549.0,36,13.67,46211.0,18.28,5,0,47.3,1,0,16,RENT,1
7572.0,36,13.03,57708.0,21.93,3,0,70.47,1,0,30,RENT,0
15706.0,36,7.19,62813.0,18.03,10,0,0.0,0,0,22,RENT,1
6218.0,36,10.99,80670.0,0.0,7,0,30.45,1,0,9,MORTGAGE,0
13801.0,60,13.64,64196.0,21.12,1,0,20.61,2,0,23,RENT,0
21434.0,36,18.31,30491.0,28.61,6,0,83.4,2,0,11,OTHER,1
5451.0,36,10.91,104862.0,24.29,4,0,63.94,0,0,10,MORTGAGE,0
8603.0,36,14.2,57868.0,1.01,7,0,17.92,0,0,13,MORTGAGE,0
9840.0,36,15.51,130598.0,35.02,4,0,23.74,1,0,21,RENT,0
14683.0,36,11.21,79120.0,7.39,10,0,13.85,0,0,8,RENT,0
13171.0,36,16.59,108016.0,9.37,4,1,56.31,2,0,16,RENT,1
21996.0,36,16.81,88926.0,24.26,9,1,52.97,1,0,25,MORTGAGE,1
19772.0,36,17.52,109452.0,21.62,5,2,37.56,2,0,29,MORTGAGE,0
17476.0,36,13.83,87110.0,18.64,4,0,26.21,1,0,9,RENT,1
15728.0,60,21.44,77055.0,13.44,7,0,47.34,0,0,16,MORTGAGE,1
16966.0,36,9.54,102797.0,28.65,7,0,112.54,3,0,27,MORTGAGE,0
10690.0,36,20.5,144579.0,17.69,6,0,38.52,0,0,24,RENT,0
19286.0,36,15.07,61906.0,5.47,4,0,76.71,0,0,20,OWN,0
9440.0,36,17.36,93848.0,27.86,3,0,40.62,1,0,3,RENT,0
19177.0,36,10.72,69843.0,19.75,5,0,72.32,1,0,25,MORTGAGE,1
20931.0,60,15.38,85182.0,26.92,5,0,63.16,1,0,19,OWN,1
16054.0,36,17.71,71265.0,22.58,5,0,47.26,2,0,15,MORTGAGE,0
14119.0,36,7.65,5268.0,37.13,5,0,64.05,0,1,3,MORTGAGE,0
17002.0,36,11.35,63994.0,15.52,5,0,78.03,3,0,21,RENT,1
1000.0,60,5.0,99987.0,18.13,4,1,49.75,0,0,20,RENT,0
16511.0,36,11.29,47044.0,23.76,10,0,43.53,0,0,8,MORTGAGE,0
14433.0,60,8.74,97628.0,15.57,5,0,64.69,1,0,10,RENT,1
14747.0,36,11.13,75508.0,24.42,6,0,88.83,2,0,29,RENT,1
18533.0,36,23.69,64255.0,0.0,3,0,13.3,0,0,19,RENT,1
14626.0,36,18.87,97174.0,17.42,7,0,16.37,1,0,16,RENT,0
9299.0,36,6.24,90431.0,17.18,6,0,83.42,1,0,13,MORTGAGE,1
14293.0,36,14.22,82616.0,16.89,5,0,34.52,2,0,16,RENT,0
15338.0,36,15.2,100477.0,10.98,4,0,79.17,0,0,25,RENT,0
15575.0,36,10.65,76093.0,25.25,3,0,31.21,2,0,1,OWN,0
15810.0,36,12.71,20660.0,13.96,6,0,36.34,0,0,3,MORTGAGE,1
20197.0,36,13.1,58656.0,19.6,4,0,74.05,0,0,6,RENT,1
9570.0,60,6.61,15868.0,17.7,6,0,66.4,0,0,7,MORTGAGE,0
15879.0,36,7.87,89721.0,22.0,10,1,19.7,1,0,4,OWN,0
21450.0,36,12.69,96886.0,29.45,4,1,62.97,0,0,13,RENT,0
6327.0,36,12.4,98251.0,19.56,11,0,31.35,0,0,0,OWN,1
15898.0,36,9.17,84673.0,24.73,3,0,58.95,1,0,10,MORTGAGE,0
12073.0,36,8.82,99038.0,19.16,5,0,49.58,1,0,0,RENT,0
13146.0,36,11.64,22702.0,13.95,2,0,43.78,5,0,2,MORTGAGE,1
10476.0,36,15.54,66773.0,16.87,5,1,32.64,2,0,20,MORTGAGE,1
14152.0,36,11.69,27553.0,15.73,6,0,6.3,0,0,13,OWN,1
24206.0,36,18.49,59250.0,22.55,3,0,32.3,1,0,30,OWN,0
8678.0,36,9.22,118488.0,18.85,7,0,65.44,2,0,17,MORTGAGE,1
9152.0,60,12.77,102797.0,11.65,6,0,59.48,0,0,12,MORTGAGE,1
8490.0,36,10.58,89869.0,16.22,3,0,27.26,0,0,22,RENT,0
23637.0,36,14.35,64551.0,5.79,7,0,75.75,1,0,25,MORTGAGE,0
12688.0,36,8.87,40192.0,16.52,3,0,57.3,0,0,6,OWN,1
14872.0,36,19.71,75611.0,18.01,6,0,63.71,2,0,16,OTHER,1
12986.0,36,5.24,103320.0,32.47,8,0,22.39,0,0,8,RENT,0
10278.0,36,18.86,82296.0,28.79,4,0,93.51,0,0,30,MORTGAGE,1
13824.0,60,12.36,22429.0,9.73,1,0,60.47,0,0,13,OTHER,1
27291.0,36,14.21,73138.0,19.61,4,0,86.94,0,1,2,MORTGAGE,1
21960.0,36,17.34,12600.0,19.75,6,0,32.81,0,0,26,RENT,1
10735.0,36,15.43,94126.0,16.16,7,1,2.86,1,0,27,RENT,0
18238.0,36,9.08,49210.0,16.67,9,0,24.99,2,0,11,OTHER,1
10842.0,36,14.4,33306.0,15.17,5,0,74.66,0,0,14,MORTGAGE,1
6118.0,36,19.47,94538.0,32.98,5,0,20.39,3,0,22,OWN,0
20098.0,36,8.45,86781.0,14.67,5,0,85.95,2,0,0,RENT,1
20800.0,36,20.47,76972.0,20.73,6,0,30.55,0,0,27,MORTGAGE,0
20230.0,36,13.54,135751.0,0.0,7,1,58.37,1,0,0,OWN,0
12651.0,36,10.27,89050.0,24.59,3,0,54.54,0,0,5,MORTGAGE,0
14166.0,36,8.43,50651.0,27.47,7,0,40.92,1,0,9,RENT,1
18749.0,36,11.11,85576.0,9.58,6,0,41.07,0,0,19,RENT,1
16957.0,36,5.0,61418.0,13.9,5,0,24.03,1,0,24,RENT,0
13032.0,36,10.34,108003.0,21.61,1,0,97.64,1,0,5,RENT,1
6905.0,36,10.95,78429.0,18.16,9,0,61.59,0,0,10,RENT,0
15569.0,36,7.7,81398.0,21.73,6,1,8.03,1,1,24,MORTGAGE,0
20395.0,36,14.99,26729.0,15.7,2,0,14.72,0,0,10,OWN,1
9012.0,36,11.12,71841.0,32.91,3,0,61.9,0,0,11,OTHER,1
18194.0,36,9.46,68312.0,12.64,6,1,48.35,2,0,13,RENT,0
16658.0,60,10.7,39274.0,39.53,6,0,3.22,0,0,19,RENT,1
18751.0,60,13.42,63355.0,27.94,5,0,112.09,0,0,24,RENT,1
19360.0,36,12.29,83073.0,24.66,4,0,0.0,0,0,28,RENT,1
11528.0,36,9.2,69870.0,9.68,5,0,37.03,1,0,25,MORTGAGE,1
6915.0,36,12.5,27637.0,25.28,6,0,49.06,0,1,7,RENT,1
12332.0,36,11.8,61803.0,22.83,4,0,31.54,0,0,11,OWN,0
19446.0,36,7.44,55959.0,1.04,4,0,69.92,0,0,19,RENT,1
12290.0,36,10.85,75805.0,6.76,5,0,61.4,3,0,12,MORTGAGE,0
11530.0,36,14.32,72566.0,20.86,1,0,52.13,3,0,16,OTHER,1
5893.0,36,14.29,57652.0,16.93,3,0,46.79,0,0,10,RENT,0
23763.0,36,11.08,56480.0,13.87,11,1,62.01,2,0,20,OTHER,1
19129.0,36,14.71,72017.0,26.63,7,0,43.34,0,0,19,MORTGAGE,1
18849.0,36,8.08,98889.0,10.93,5,0,10.8,0,0,3,RENT,1
19839.0,60,8.2,78359.0,14.36,5,0,72.77,0,0,30,RENT,1
17884.0,36,10.99,112692.0,12.82,5,0,92.34,1,0,3,RENT,0
13778.0,36,17.99,103996.0,22.08,6,0,50.7,1,0,12,MORTGAGE,0
14181.0,36,12.65,114900.0,4.24,6,0,51.21,2,0,26,MORTGAGE,0
12862.0,36,10.9,111059.0,14.02,5,0,47.7,1,0,0,RENT,0
28174.0,36,18.18,116888.0,4.22,8,0,15.65,3,0,8,MORTGAGE,0
17780.0,36,10.85,35406.0,15.5,3,0,35.01,1,0,21,OTHER,1
12681.0,60,20.94,89423.0,23.78,5,0,68.51,1,0,21,OTHER,1
17327.0,36,9.95,106550.0,23.93,11,1,54.97,0,1,27,MORTGAGE,0
9946.0,36,7.95,111971.0,12.18,4,0,91.55,0,0,21,RENT,0
22523.0,36,11.33,46878.0,22.27,9,0,67.33,0,0,18,RENT,0
11695.0,60,11.0,89721.0,16.52,4,0,38.48,1,0,5,MORTGAGE,1
17505.0,36,8.77,72256.0,28.89,4,0,65.54,2,0,27,RENT,0
20330.0,60,22.41,125412.0,16.96,6,0,43.78,1,0,12,OWN,0
16924.0,36,13.27,28381.0,0.0,3,0,7.57,0,0,5,MORTGAGE,1
15472.0,36,13.86,46921.0,25.16,5,1,74.89,1,0,3,RENT,1
15054.0,60,10.15,15681.0,14.33,3,3,61.44,0,0,30,OWN,1
14718.0,36,9.69,74338.0,15.81,4,0,122.29,3,0,3,MORTGAGE,0
12117.0,36,16.1,137915.0,20.69,3,0,35.36,0,0,5,OWN,0
12753.0,60,5.3,68670.0,6.6,2,0,67.13,2,0,27,MORTGAGE,0
22398.0,36,7.43,73031.0,18.6,2,1,30.27,0,0,21,OTHER,0
14457.0,36,11.01,86507.0,22.28,2,2,27.11,0,1,20,OWN,0
11071.0,60,17.4,66511.0,20.91,4,0,107.08,1,0,3,OWN,1
12419.0,60,10.5,80981.0,13.21,6,1,0.0,1,0,10,OWN,0
20502.0,60,13.66,81766.0,25.94,9,0,47.79,2,0,24,MORTGAGE,1
18378.0,60,12.11,44633.0,10.02,2,0,92.2,2,0,17,OWN,1
17802.0,36,17.19,67179.0,13.0,3,0,10.03,1,0,1,RENT,1
13712.0,60,5.66,92258.0,16.91,6,0,35.88,0,0,19,RENT,1
17867.0,36,14.94,97857.0,20.36,3,0,71.29,2,0,1,MORTGAGE,0
11782.0,36,11.2,108955.0,15.4,7,0,18.51,2,0,0,RENT,0
13702.0,36,15.7,80063.0,27.83,9,0,56.81,0,0,7,RENT,0
19849.0,60,8.72,80674.0,20.36,9,0,28.8,1,0,10,MORTGAGE,1
19371.0,36,12.1,92506.0,18.61,3,0,82.03,2,0,17,RENT,0
10090.0,60,11.59,52157.0,20.08,2,0,81.14,2,0,17,RENT,0
10722.0,36,7.99,50927.0,23.86,9,0,36.57,0,0,27,RENT,1
15544.0,36,6.88,66256.0,19.93,7,0,0.0,2,0,10,MORTGAGE,1
23631.0,36,9.68,31749.0,3.52,2,0,61.46,0,0,9,MORTGAGE,1
5422.0,36,12.52,82207.0,26.72,1,2,74.13,2,1,9,RENT,0
16392.0,36,8.97,101472.0,18.96,3,0,61.67,0,1,13,MORTGAGE,0
8120.0,36,10.68,48699.0,23.48,2,0,58.49,1,0,14,RENT,1
11828.0,36,5.0,83054.0,14.75,7,0,55.17,0,0,6,MORTGAGE,0
13178.0,36,10.52,51126.0,3.39,3,0,40.0,0,0,22,RENT,0
12897.0,36,16.09,39503.0,0.0,6,0,29.4,1,0,16,RENT,1
12331.0,36,14.82,131667.0,10.45,3,0,49.39,0,0,22,RENT,0
15036.0,36,11.65,39933.0,22.14,5,0,42.39,1,0,0,OWN,1
12324.0,36,12.97,31620.0,28.38,5,0,65.35,1,1,18,MORTGAGE,1
7688.0,36,8.69,76441.0,20.42,1,0,26.76,0,0,27,MORTGAGE,0
18899.0,36,18.5,78056.0,9.58,2,0,37.23,1,1,23,RENT,1
18764.0,36,20.27,90017.0,11.73,2,0,49.95,1,0,9,RENT,0
19216.0,36,12.66,130037.0,28.89,4,0,28.79,0,0,4,MORTGAGE,0
7296.0,36,22.36,46686.0,7.51,7,0,12.91,1,0,28,MORTGAGE,1
16495.0,36,9.28,52647.0,34.81,2,0,63.75,1,0,4,RENT,0
18380.0,36,7.0,118264.0,33.01,13,0,14.96,4,0,13,OWN,0
9844.0,36,9.16,98174.0,35.08,3,0,52.27,0,0,23,OTHER,1
15046.0,36,11.12,94002.0,21.05,8,0,60.9,0,0,17,RENT,1
14419.0,60,21.25,52304.0,15.27,9,0,83.1,0,0,8,RENT,1
24211.0,36,10.88,103777.0,20.85,8,0,105.21,2,0,26,OTHER,0
24622.0,36,8.56,94095.0,25.27,5,0,80.49,0,0,6,OWN,1
6678.0,60,8.41,75686.0,12.79,8,0,29.87,0,0,29,RENT,0
27470.0,36,16.56,52452.0,9.19,3,1,40.09,1,0,3,OWN,0
10424.0,36,15.99,73201.0,15.73,5,1,55.07,3,0,0,MORTGAGE,1
19903.0,60,10.06,119455.0,11.82,4,0,45.97,0,0,13,MORTGAGE,0
19852.0,36,5.0,37181.0,27.93,1,0,51.35,0,0,12,MORTGAGE,1
10022.0,60,7.49,46006.0,13.07,5,0,78.65,2,0,16,RENT,1
17466.0,36,18.88,51166.0,18.77,6,0,50.71,1,0,15,RENT,0
14462.0,36,14.76,57675.0,25.86,2,0,70.31,2,0,8,RENT,1
17772.0,36,12.26,69528.0,28.24,3,0,19.16,0,1,10,RENT,0
16153.0,36,19.48,98757.0,19.67,2,1,59.44,0,0,11,RENT,0
20982.0,60,19.83,83842.0,21.07,6,0,5.54,2,0,30,RENT,0
15377.0,36,11.86,71825.0,9.86,6,0,75.32,0,0,29,RENT,0
14161.0,36,11.93,78310.0,26.18,6,0,42.68,0,0,17,MORTGAGE,0
20480.0,36,9.67,88720.0,28.11,3,0,12.79,0,0,7,OWN,1
17902.0,36,10.86,19549.0,3.04,5,0,40.31,1,0,16,MORTGAGE,1
18659.0,36,6.05,102148.0,32.1,5,0,59.14,2,0,12,RENT,1
11677.0,60,6.04,45208.0,12.39,9,1,16.28,0,0,0,MORTGAGE,1
9774.0,36,5.11,56695.0,22.76,6,0,25.27,0,0,11,MORTGAGE,0
12161.0,60,16.34,80213.0,18.62,3,0,37.35,0,0,10,OWN,0
11896.0,36,5.75,67738.0,17.52,4,0,68.08,2,0,17,OTHER,1
18931.0,36,19.8,84608.0,16.35,1,0,0.0,0,0,24,MORTGAGE,1
19880.0,36,9.08,74255.0,10.06,8,0,58.71,0,0,25,RENT,1
14224.0,36,18.95,61320.0,22.19,8,0,40.89,1,0,30,RENT,0
22155.0,36,10.54,115863.0,15.71,9,0,74.04,0,0,28,RENT,0
21842.0,36,5.74,91242.0,7.52,3,0,57.28,0,0,4,RENT,0
16217.0,36,17.14,79064.0,9.72,4,0,81.23,0,0,12,RENT,0
10891.0,60,17.61,90776.0,7.66,5,1,57.51,1,0,4,RENT,1
22877.0,60,8.38,48840.0,13.8,7,0,16.95,1,0,12,MORTGAGE,0
14695.0,60,10.67,135243.0,21.88,4,0,57.97,0,0,24,RENT,0
15631.0,60,8.38,37371.0,12.31,4,0,59.54,1,0,17,OWN,1
13302.0,36,11.52,73395.0,25.8,10,0,29.77,1,0,22,RENT,1
10551.0,36,12.43,61407.0,17.05,10,0,33.52,0,0,27,OWN,0
7657.0,60,10.59,60268.0,15.68,2,0,0.0,1,0,29,RENT,0
18164.0,60,5.0,56372.0,18.13,4,0,65.35,0,0,2,RENT,0
11083.0,60,9.68,46849.0,29.16,2,0,43.36,0,0,9,MORTGAGE,0
30298.0,36,14.81,105650.0,7.03,7,0,32.53,1,0,30,MORTGAGE,0
9570.0,36,11.16,33859.0,31.25,6,0,21.59,0,0,12,RENT,1
8713.0,60,10.69,99507.0,25.68,4,0,34.3,0,0,23,OWN,0
17551.0,60,8.28,89456.0,17.83,3,0,57.63,1,0,15,MORTGAGE,0
22647.0,36,9.56,58573.0,27.46,4,0,51.16,2,0,14,MORTGAGE,1
15323.0,60,17.64,85978.0,15.42,8,0,38.27,1,0,9,MORTGAGE,0
17861.0,36,7.44,65263.0,20.29,5,1,15.97,0,0,18,MORTGAGE,1
5782.0,60,14.88,36970.0,13.67,3,0,37.98,2,0,1,RENT,1
11612.0,36,12.19,37287.0,25.73,5,1,25.62,0,0,29,OWN,1
9632.0,60,12.98,89663.0,12.34,4,1,40.92,1,0,24,OWN,1
5525.0,36,9.07,88107.0,17.59,10,0,61.87,0,0,6,MORTGAGE,1
15585.0,36,10.59,77260.0,23.43,4,0,32.81,0,0,18,MORTGAGE,1
3786.0,36,11.98,58255.0,26.39,2,0,88.06,0,0,29,OWN,1
8389.0,36,9.92,64287.0,11.43,2,1,31.94,0,0,2,RENT,0
12314.0,36,13.33,60233.0,24.03,2,0,3.3,2,0,5,OWN,1
10844.0,60,13.83,17592.0,10.14,5,0,40.56,0,0,15,OWN,1
16982.0,36,20.69,71838.0,0.8,7,0,31.01,0,0,29,RENT,0
16528.0,60,13.11,85674.0,12.02,5,1,131.42,0,0,2,MORTGAGE,1
19469.0,36,5.0,72028.0,24.68,8,0,34.51,0,0,0,MORTGAGE,1
18762.0,36,16.65,123074.0,17.9,6,0,7.85,1,0,12,MORTGAGE,0
20704.0,36,11.18,39863.0,13.72,3,1,46.03,2,0,21,OWN,1
14990.0,36,20.05,50167.0,18.44,4,1,40.92,1,0,20,MORTGAGE,0
16517.0,36,17.88,73991.0,18.18,5,0,15.86,1,0,0,OWN,1
17558.0,60,9.98,77313.0,22.98,4,0,53.99,1,0,13,RENT,0
15708.0,60,14.89,12964.0,5.11,7,0,59.15,1,0,14,MORTGAGE,1
